ListingKey	ListingNumber	ListingCreationDate	CreditGrade	Term	LoanStatus	ClosedDate	BorrowerAPR	BorrowerRate	LenderYield	EstimatedEffectiveYield	EstimatedLoss	EstimatedReturn	ProsperRating..numeric.	ProsperRating..Alpha.	ProsperScore	ListingCategory..numeric.	BorrowerState	Occupation	EmploymentStatus	EmploymentStatusDuration	IsBorrowerHomeowner	CurrentlyInGroup	GroupKey	DateCreditPulled	CreditScoreRangeLower	CreditScoreRangeUpper	FirstRecordedCreditLine	CurrentCreditLines	OpenCreditLines	TotalCreditLinespast7years	OpenRevolvingAccounts	OpenRevolvingMonthlyPayment	InquiriesLast6Months	TotalInquiries	CurrentDelinquencies	AmountDelinquent	DelinquenciesLast7Years	PublicRecordsLast10Years	PublicRecordsLast12Months	RevolvingCreditBalance	BankcardUtilization	AvailableBankcardCredit	TotalTrades	TradesNeverDelinquent..percentage.	TradesOpenedLast6Months	DebtToIncomeRatio	IncomeRange	IncomeVerifiable	StatedMonthlyIncome	LoanKey	TotalProsperLoans	TotalProsperPaymentsBilled	OnTimeProsperPayments	ProsperPaymentsLessThanOneMonthLate	ProsperPaymentsOneMonthPlusLate	ProsperPrincipalBorrowed	ProsperPrincipalOutstanding	ScorexChangeAtTimeOfListing	LoanCurrentDaysDelinquent	LoanFirstDefaultedCycleNumber	LoanMonthsSinceOrigination	LoanNumber	LoanOriginalAmount	LoanOriginationDate	LoanOriginationQuarter	MemberKey	MonthlyLoanPayment	LP_CustomerPayments	LP_CustomerPrincipalPayments	LP_InterestandFees	LP_ServiceFees	LP_CollectionFees	LP_GrossPrincipalLoss	LP_NetPrincipalLoss	LP_NonPrincipalRecoverypayments	PercentFunded	Recommendations	InvestmentFromFriendsCount	InvestmentFromFriendsAmount	Investors	ListingCategory	pos_july_2009
7516337624131259487B560	72356	2006-12-08 18:53:50.700000000	AA	36	Completed	2007-03-14 00:00:00	0.08182	0.075	0.07	NA	NA	NA	NA		0	0		Military Officer	Not available	NA	False	False		2006-12-05 13:46:27.360000000	780	799	1994-03-08 00:00:00	NA	NA	24	15	228	1	4	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0.13	Not displayed	True	9764.75	0B3D3377488551114ED8DDD	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	87	5744	2500	2006-12-21 00:00:00	Q4 2006	01813374787110909DC36DA	77.77	2541.71	2500	41.71	-2.78	0	0	0	0	1	0	0	0	129	Not Available	FALSE
75193546991125604FE55B6	587793	2012-05-10 18:10:05.413000000	None	36	Current		0.25259	0.2148	0.2048	0.2	0.089	0.111	4	C	6	1	MA	Other	Employed	32	True	False		2012-05-10 18:10:01	740	759	1993-05-01 00:00:00	4	3	16	2	422	1	4	0	0	0	0	0	18550	0.89	2150	14	1	0	0.22	$25,000-49,999	True	3232.666667	2C1A36509009924527A1F84	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	22	66647	2000	2012-05-24 00:00:00	Q2 2012	0D583547799663747612804	75.84	1765.12	1189.19	575.93	-26.82	0	0	0	0	1	0	0	0	42	Debt Consolidation	TRUE
751E34137759776321C0DA3	288189	2008-03-04 18:32:23.367000000	C	36	Defaulted	2009-06-08 00:00:00	0.17322	0.1515	0.1415	NA	NA	NA	NA		0	4	OK	Accountant/CPA	Full-time	13	False	False		2008-02-13 18:11:22.820000000	640	659	1995-11-30 00:00:00	7	6	14	4	91	2	13	0	0	0	0	0	2635	0.73	965	13	0.84	2	0.33	$25,000-49,999	True	2693	4A9834149166458476494C8	NA	NA	NA	NA	NA	NA	NA	NA	751	16	72	28188	3000	2008-03-07 00:00:00	Q1 2008	6E963413442920571EE4E4F	104.22	1032.2	642.76	389.44	-24.71	0	2357.25	2357.24	0	1	0	0	0	58	Personal Loan	FALSE
75293390935742230A27BD8	140870	2007-05-21 14:41:03.493000000	E	36	Chargedoff	2008-03-08 00:00:00	0.24447	0.2294	0.1994	NA	NA	NA	NA		0	0	AL	Food Service Management	Full-time	60	False	True		2007-05-04 13:05:37.633000000	560	579	1992-11-06 00:00:00	0	0	28	0	0	7	16	0	0	11	0	0	0	0	0	23	0.48	0	0.1	$25,000-49,999	True	2500	70B13391711263918E31EA2	NA	NA	NA	NA	NA	NA	NA	NA	2314	9	81	15805	6700	2007-06-08 00:00:00	Q2 2007	3FFC3389395641703F34238	259.15	988.5	397.78	590.72	-16.56	-38.87	6302.22	6302.22	0	1	0	0	0	123	Not Available	FALSE
752C3590165411136E76F66	964284	2013-10-07 10:54:38.270000000	None	36	Current		0.08325	0.0699	0.0599	0.05896	0.0124	0.04656	7	AA	7	2	PA	Other	Retired	90	False	False		2013-10-07 10:54:40	820	839	1994-09-01 00:00:00	14	14	30	12	229	1	3	0	0	0	0	0	2025	0.03	56370	28	1	1	NA	$25,000-49,999	False	2833.333333	20E93696556936907BBFE44	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	106023	10000	2013-10-17 00:00:00	Q4 2013	EF2A3472227970187506579	308.73	1234.92	1008.25	226.67	-32.42	0	0	0	0	1	0	0	0	192	Home Improvement	TRUE
752D351817397810991BB76	510255	2011-06-07 03:53:33.480000000	None	36	Chargedoff	2012-03-15 00:00:00	0.34621	0.3099	0.2999	0.2861	0.13	0.1561	2	E	2	2	VA	Sales - Commission	Self-employed	113	True	False		2011-06-07 03:53:18	600	619	1999-02-01 00:00:00	27	26	66	21	1574	1	5	0	0	0	0	0	36808	0.9	2428	59	1	0	NA	$100,000+	False	19416.666667	F1E436216131084103BD7B9	2	49	49	0	0	19000	2801.83	-57	847	10	33	50136	7500	2011-06-14 00:00:00	Q2 2011	C231342418078666587AA15	322.47	1289.88	533.3	756.58	-24.41	0	6966.7	6966.7	0	1	0	0	0	100	Home Improvement	TRUE
57B13602007701947CAAFDA	1200788	2014-02-20 10:36:41.793000000	None	60	Current		0.15449	0.1314	0.1214	0.11567	0.0449	0.07077	5	B	9	1	AK	Other	Employed	30	True	False		2014-02-20 10:36:44	700	719	1993-12-16 00:00:00	12	11	26	9	893	0	4	0	0	0	0	0	22993	0.64	11511	24	0.95	0	0.2	$100,000+	True	12083.333333	1472370771496583389F81B	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	132996	25000	2014-02-25 00:00:00	Q1 2014	63933705939059456968192	570.62	0	0	0	0	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
57B23401904766438505746	218091	2007-10-19 07:42:55.490000000	D	36	Defaulted	2009-01-28 00:00:00	0.16534	0.149	0.139	NA	NA	NA	NA		0	0	OH	Clerical	Full-time	3	False	False		2007-10-19 07:38:23.690000000	620	639	1988-01-05 00:00:00	6	4	19	3	30	2	14	2	1018	3	1	0	0	0	1500	15	0.66	1	0.28	$25,000-49,999	True	2916.666667	01523403022166760AD9734	NA	NA	NA	NA	NA	NA	NA	NA	1438	15	77	21208	1100	2007-10-29 00:00:00	Q4 2007	9B87339225061078103AC7D	38.08	380.8	258.31	122.49	-8.21	0	841.7	841.69	189.53	1	0	0	0	69	Not Available	FALSE
57BB354536260580439B5CA	581471	2012-04-23 10:08:12.377000000	None	60	Current		0.24702	0.222	0.212	0.207	0.065	0.142	4	C	2	1	AL	Accountant/CPA	Employed	159	True	False		2012-04-23 05:02:23	720	739	1998-08-18 00:00:00	9	8	31	2	342	3	4	0	0	0	0	0	24460	0.77	7140	26	1	3	0.32	$75,000-99,999	True	7416.666667	A7533648286441307FE78CB	1	1	1	0	0	9500	0	-29	0	NA	23	64269	15000	2012-04-25 00:00:00	Q2 2012	671F3534895259592429253	415.99	9151.78	3702.81	5448.97	-245.45	0	0	0	0	1	0	0	0	19	Debt Consolidation	TRUE
0DF63374579301676129CCD	65206	2006-11-22 04:34:18.133000000	D	36	Completed	2009-12-05 00:00:00	0.22231	0.2149	0.2049	NA	NA	NA	NA		0	0		Other	Not available	NA	False	True	B8A233649839847309BEDB0	2006-11-14 09:29:48.300000000	600	619	1986-02-01 00:00:00	NA	NA	25	5	71	2	6	0	NA	0	1	NA	NA	NA	NA	NA	NA	NA	0.36	Not displayed	True	1129.5	1DEB3374853170684751596	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	87	5152	3500	2006-12-05 00:00:00	Q4 2006	A96F33705314710903703A1	131.4	4750.2	3500	1250.2	-29.78	0	0	0	0	1	0	0	0	60	Not Available	FALSE
0E5F35249535177521BC836	526399	2011-09-11 09:43:38.223000000	None	60	Current		0.24252	0.2199	0.2099	0.205	0.061	0.144	4	C	6	1	GA	Other	Other	75	True	False		2011-09-11 09:43:36	700	719	1995-08-22 00:00:00	11	9	25	7	475	0	2	0	0	0	0	0	7330	0.36	8332	23	1	1	0.4	$50,000-74,999	True	4400	213A36298382290381F0193	2	43	43	0	0	12000	1686.58	-5	0	NA	30	53800	15000	2011-09-27 00:00:00	Q3 2011	A001336644369820307E019	414.2	11996.8	5234.29	6762.51	-307.52	0	0	0	0	1	0	0	0	291	Debt Consolidation	TRUE
0E79339017747425804E491	140116	2007-05-19 18:05:52.867000000	D	36	Completed	2009-03-24 00:00:00	0.1377	0.12	0.11	NA	NA	NA	NA		0	0		Other	Full-time	89	False	True	C9643379247860156A00EC0	2007-05-14 08:23:13.307000000	620	639	1989-11-30 00:00:00	6	6	29	6	70	2	10	1	21	30	1	0	2597	0.7	1063	26	0.53	2	0.02	$50,000-74,999	True	4250	C3A333908783938054051E7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	82	15518	1000	2007-05-31 00:00:00	Q2 2007	82C333888587605514993F8	33.21	1147.71	1000	147.71	-12.3	0	0	0	0	1	0	0	0	62	Not Available	FALSE
0E7A36033145227029D4ABD	1223010	2014-02-20 11:48:46.613000000	None	36	Current		0.26189	0.2235	0.2135	0.19571	0.1075	0.08821	3	D	2	14	FL	Executive	Employed	8	True	False		2014-02-20 11:48:49	700	719	1997-08-25 00:00:00	16	14	38	9	3289	1	4	0	0	0	0	0	230812	0.94	13016	34	0.97	1	0.3	$100,000+	True	18750	DF023707870449399B946C4	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	133723	10000	2014-02-25 00:00:00	Q1 2014	4B753706704313856755AAD	383.72	0	0	0	0	0	0	0	0	1	0	0	0	1	Large Purchases	TRUE
0E7B3391675868625257F5B	152956	2007-06-15 21:06:17.247000000	D	36	Completed	2010-07-06 00:00:00	0.23748	0.23	0.21	NA	NA	NA	NA		0	0	OH	Computer Programmer	Full-time	20	True	True	223133764057631067F3FD8	2007-06-07 12:11:14.847000000	600	619	1974-01-01 00:00:00	0	0	34	2	0	1	3	5	2337	16	1	1	0	0	0	26	0.66	0	0.07	$50,000-74,999	True	6750	943D3392999207513506E3F	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	81	16305	9999	2007-06-22 00:00:00	Q2 2007	9016338158955550988FA80	374.66	13774.93	9998.97	3775.96	-171.63	0	0	0	0	1	1	0	0	114	Not Available	FALSE
0E813518018799229E77A72	509687	2011-06-02 09:39:56.057000000	None	60	Chargedoff	2012-10-17 00:00:00	0.29371	0.2699	0.2599	0.2534	0.1	0.1534	3	D	4	1	IL	Police Officer/Correction Officer	Full-time	156	True	False		2011-06-02 09:39:47	680	699	1998-12-05 00:00:00	11	11	39	8	382	2	6	0	0	0	0	0	10080	0.83	1491	30	0.93	0	0.23	$75,000-99,999	True	7083.333333	148736223299508370D710F	2	46	41	5	0	12000	2928.3	16	631	16	33	50414	9000	2011-06-17 00:00:00	Q2 2011	F0BB3387747540841D42D2A	274.76	3052.6	733.56	2319.04	-58.32	-191.94	8266.44	8266.44	0	1	0	0	0	95	Debt Consolidation	TRUE
0E893517288290758D3D567	511571	2011-06-14 09:44:17.170000000	None	36	Completed	2013-08-22 00:00:00	0.35643	0.3199	0.3099	0.2957	0.147	0.1487	2	E	4	7	GA	Other	Employed	110	False	False		2011-06-14 09:43:54	660	679	1987-04-13 00:00:00	5	5	32	4	272	1	11	0	0	16	1	0	8944	0.97	215	28	0.82	0	0.22	$50,000-74,999	True	5250	8296362352113523930DBCC	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	33	50831	6000	2011-06-29 00:00:00	Q2 2011	63F8350735838181111CBDA	261.29	9055.21	6000	3055.21	-95.53	0	0	0	0	1	0	0	0	131	Other	TRUE
0E9A3592141390674CD36BF	965805	2013-10-07 19:07:18.490000000	None	36	Current		0.30899	0.2699	0.2599	0.23673	0.1325	0.10423	2	E	4	7	VA	Other	Employed	329	False	False		2013-10-07 19:07:20	640	659	1982-10-01 00:00:00	7	7	26	6	253	1	1	0	0	16	1	0	4813	0.74	672	24	0.66	2	0.21	$25,000-49,999	True	3750	9DAC3694847979778D0A014	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	5	107014	4000	2013-10-18 00:00:00	Q4 2013	6E8B3694215334795608C01	163.28	653.12	299.38	353.74	-13.11	0	0	0	0	1	0	0	0	28	Other	TRUE
0E9B359535073728564F953	1039593	2013-11-18 14:34:36.117000000	None	36	Current		0.28544	0.2469	0.2369	0.2165	0.1175	0.099	3	D	4	6	CA	Sales - Commission	Employed	177	False	False		2013-11-18 14:34:38	640	659	1994-08-28 00:00:00	5	5	18	4	129	2	5	2	1839	8	0	0	2329	0.61	1471	15	0.73	0	0.12	$50,000-74,999	True	6000	D31236981620323692CDD81	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	4	111551	2000	2013-11-20 00:00:00	Q4 2013	48973699060394136FFB122	79.19	237.57	115.52	122.05	-4.94	0	0	0	0	1	0	0	0	2	Auto	TRUE
2DEF358096684260440896D	803475	2013-06-10 06:23:11.883000000	None	36	Current		0.2353	0.1979	0.1879	0.1749	0.0774	0.0975	4	C	3	1	NJ	Computer Programmer	Employed	71	False	False		2013-06-10 06:23:03	680	699	1999-09-01 00:00:00	11	9	33	7	160	0	0	3	17188	28	3	0	4872	0.94	221	32	0.87	1	0.21	$25,000-49,999	True	3750	BC613685145116584969F50	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	9	93002	3500	2013-06-14 00:00:00	Q2 2013	029E3580532990624F37C69	129.7	1035.7023	607.27	428.4323	-21.74	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
2DF134602957711095D4A5E	419415	2009-08-04 20:14:30.573000000	None	36	Completed	2011-08-05 00:00:00	0.22632	0.2039	0.1939	0.1405	0.05	0.1405	5	B	8	2	CA	Other	Self-employed	166	True	False		2009-08-04 20:08:53	740	759	1985-07-25 00:00:00	9	8	28	8	867	0	3	0	0	0	0	0	42685	0.97	964	28	1	0	NA	$25,000-49,999	False	3083.333333	1F8A3564986526082828335	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	55	38263	2000	2009-08-24 00:00:00	Q3 2009	DA253459227718015913DBD	74.73	2588.45	1999.03	589.42	-28.88	0	0	0	0	1	0	0	0	33	Home Improvement	TRUE
2DF1359823079657924F5A4	1073440	2014-01-01 09:16:32.437000000	None	60	Current		0.18913	0.1655	0.1555	0.14559	0.0674	0.07819	4	C	4	1	OK	Sales - Commission	Employed	34	False	False		2014-01-01 09:16:34	680	699	2005-06-29 00:00:00	5	4	19	1	92	0	0	0	0	0	0	0	1999	0.39	3001	13	0.92	1	0.32	$25,000-49,999	True	2666.666667	CEDD37034972652523FC6CE	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	125761	8000	2014-01-08 00:00:00	Q1 2014	80AF37021663814690093D7	196.89	196.89	84.44	112.45	-6.79	0	0	0	0	1	0	0	0	27	Debt Consolidation	TRUE
2DFA3587876863643CA262C	886122	2013-09-03 10:21:12.343000000	None	60	Current		0.17522	0.1519	0.1419	0.135	0.0474	0.0876	5	B	8	1	SC	Executive	Employed	11	True	True	2AC1336501013971385DB0A	2013-09-03 10:20:48	720	739	1996-07-01 00:00:00	33	28	71	26	902	2	6	0	0	0	0	0	45313	0.57	31047	67	1	1	0.23	$100,000+	True	16666.666667	FB863692790088067680B9D	1	14	14	0	0	25000	0	-57	0	NA	6	100896	15000	2013-09-12 00:00:00	Q3 2013	2AED338491685596822F2F4	358.35	1791.75	858.55	933.2	-61.43	0	0	0	0	1	0	0	0	80	Debt Consolidation	TRUE
2E00336525808760085E878	20573	2006-06-19 16:37:19.420000000	D	36	Completed	2007-09-18 00:00:00	0.15643	0.1493	0.1443	NA	NA	NA	NA		0	0				NA	False	True	978733643891831260803F8	2006-06-09 13:28:14.770000000	620	639	1999-01-11 00:00:00	NA	NA	18	6	58	5	6	2	NA	3	0	NA	NA	NA	NA	NA	NA	NA	0.15	Not displayed	True	3500	2E043365750549657353A2B	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	93	1616	5000	2006-06-28 00:00:00	Q2 2006	E4373365335262380D9BA5B	173.16	5528	5000	528	-17.68	0	0	0	0	1	0	0	0	108	Not Available	FALSE
2E0435775557948850FD70C	757279	2013-04-19 22:23:33.223000000	None	36	Current		0.25781	0.2199	0.2099	0.1937	0.0925	0.1012	3	D	4	1	VA	Computer Programmer	Employed	42	False	False		2013-04-16 05:15:41	700	719	2007-08-16 00:00:00	15	15	17	13	485	0	1	0	0	0	0	0	17877	0.39	26519	17	1	0	0.4	$25,000-49,999	True	2750	449A3681097524865518B46	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	11	89029	3000	2013-04-24 00:00:00	Q2 2013	C76235760300278217EC87B	114.56	1145.6	644.5	501.1	-22.79	0	0	0	0	1	0	0	0	48	Debt Consolidation	TRUE
2D06352212802798469466C	518988	2011-07-29 21:13:50.247000000	None	36	Current		0.22362	0.1899	0.1799	0.1757	0.061	0.1147	4	C	8	6	WA	Student - College Senior	Employed	62	False	False		2011-07-29 21:13:43	620	639	1998-04-01 00:00:00	8	8	42	6	233	0	1	0	0	3	0	0	8258	0.97	201	13	1	0	0.18	$25,000-49,999	True	2458.333333	F7ED36260253826318EA167	2	40	40	0	0	2500	792.05	-7	0	NA	31	51881	2000	2011-08-02 00:00:00	Q3 2011	4C3D34203348974730DF412	73.3	2272.3	1648.69	623.61	-32.86	0	0	0	0	1	0	0	0	26	Auto	TRUE
2D07359000097956199D34F	927362	2013-09-24 12:29:07.993000000	None	60	Current		0.19988	0.176	0.166	0.15519	0.0699	0.08529	4	C	5	1	SD	Other	Employed	117	True	False		2013-09-24 12:29:10	680	699	1994-09-07 00:00:00	13	13	49	11	714	1	3	0	0	1	0	0	19669	0.79	3017	43	0.97	0	0.34	$50,000-74,999	True	4166.666667	E6CF3694498061246AC81FE	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	6	103166	15000	2013-09-26 00:00:00	Q3 2013	89D236941508955310AB18D	377.64	1880.9671	805.34	1075.6271	-61.52	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
2D0E35964338772330232FC	1091562	2013-12-17 09:51:23.447000000	None	36	Current		0.13189	0.1039	0.0939	0.09071	0.0299	0.06081	6	A	10	1	PA	Analyst	Employed	106	True	False		2013-12-12 06:18:29	700	719	1994-01-14 00:00:00	6	5	22	2	39	0	0	0	0	0	0	0	1729	0.05	28271	22	0.77	0	0.17	$50,000-74,999	True	4578.083333	03B83701486435844EBF0FE	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	3	123085	6000	2013-12-19 00:00:00	Q4 2013	0EE335194991027882ED9D6	194.7	374.4	248.07	126.33	-7.07	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
4230352993971811648409E	536466	2011-10-31 06:38:58.763000000	None	36	Completed	2012-07-17 00:00:00	0.35132	0.3149	0.3049	0.2909	0.147	0.1439	2	E	5	2	OH	Retail Management	Employed	236	True	False		2011-10-31 06:38:54	660	679	1990-02-01 00:00:00	14	14	23	12	1771	1	1	0	0	0	0	0	58825	0.87	7573	20	0.95	0	0.83	$25,000-49,999	True	2750	BBE13635045667774478981	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	28	55721	4000	2011-11-04 00:00:00	Q4 2011	96AB35297711620798127FA	173.09	4823.98	3999.99	823.99	-26.16	0	0	0	0	1	0	0	0	17	Home Improvement	TRUE
42313552393439770841A85	609082	2012-07-08 14:57:33.470000000	None	36	Current		0.24758	0.2099	0.1999	0.1952	0.089	0.1062	4	C	7	3	FL	Other	Not employed	34	False	False		2012-07-08 14:57:29	660	679	2007-08-28 00:00:00	8	8	11	8	343	1	2	0	0	0	0	0	6954	0.4	8008	11	1	1	NA	Not employed	False	0	2F5F3657009048326453C9D	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	20	70859	15000	2012-07-20 00:00:00	Q3 2012	39043551525716139EE6C39	565.05	10735.95	6691.3	4044.65	-192.7	0	0	0	0	1	0	0	0	224	Business	TRUE
423734006639560899631F8	210038	2007-10-02 16:17:48.873000000	E	36	Completed	2009-11-20 00:00:00	0.30169	0.29	0.28	NA	NA	NA	NA		0	0	CA	Accountant/CPA	Self-employed	329	False	False		2007-09-07 16:53:22.510000000	580	599	1982-08-01 00:00:00	22	20	52	16	674	13	18	1	43	0	1	0	24730	0.97	714	52	0.84	8	0.26	$100,000+	True	10000	B3CE3401690864682A16042	1	3	3	0	0	5000	0	-40	0	NA	77	20800	4999	2007-10-16 00:00:00	Q4 2007	7A793388912948188BD2390	209.49	7252.78	4999	2253.78	-77.72	0	0	0	0	1	0	0	0	39	Not Available	FALSE
42373600379890820807700	1121068	2014-01-20 13:09:35.253000000	None	36	Current		0.14206	0.1139	0.1039	0.09989	0.0349	0.06499	6	A	4	1	NC	Administrative Assistant	Employed	225	True	False		2014-01-20 13:09:37	780	799	1996-10-17 00:00:00	4	4	10	2	190	0	1	0	0	0	0	0	5314	0.28	13386	10	1	0	0.24	$25,000-49,999	True	2833.333333	41A7370397009057971158A	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	129598	6200	2014-01-28 00:00:00	Q1 2014	ACB43703383382767438166	204.13	202.1953	144.15	58.0453	-5.27	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
42383478285746790EF548F	449806	2010-03-09 19:28:26.913000000	None	36	Defaulted	2010-09-25 00:00:00	0.28574	0.2625	0.2525	0.1463	0.1	0.1463	3	D	7	2	FL	Other	Retired	81	True	False		2010-03-09 19:24:57	700	719	1969-11-01 00:00:00	4	5	20	4	430	0	6	2	337	11	0	0	16003	0.87	2197	16	0.81	0	0.24	$50,000-74,999	True	4500	8A1B358368729707786B4F1	NA	NA	NA	NA	NA	NA	NA	NA	400	6	48	41503	2500	2010-03-26 00:00:00	Q1 2010	2CE034787591362054AD6D8	101.06	101.06	38.13	62.93	-2.4	-218.75	2461.87	2225.86	638.99	1	0	0	0	84	Home Improvement	TRUE
423F3550665055176830696	600774	2012-06-17 18:16:44.120000000	None	60	Current		0.23318	0.2085	0.1985	0.195	0.0565	0.1385	5	B	8	19	GA	Clerical	Employed	49	False	False		2012-06-17 18:16:40	720	739	2006-10-18 00:00:00	4	4	6	5	141	1	2	0	0	0	0	0	1635	0.13	10565	6	0.83	1	0.18	$25,000-49,999	True	3083.333333	35F63653907354474EBDA65	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	21	68811	15000	2012-06-29 00:00:00	Q2 2012	B29E354921596067783C936	404.54	8090.8	3400.8	4690	-224.94	0	0	0	0	1	0	0	0	156	Vacation	TRUE
424635368001658369B83A5	550490	2012-01-10 10:49:04.983000000	None	36	Completed	2012-12-13 00:00:00	0.17359	0.1449	0.1349	0.1326	0.0595	0.0731	5	B	8	1	CA	Professional	Employed	82	False	False		2012-01-10 10:48:59	640	659	1996-09-12 00:00:00	9	9	43	8	239	0	12	0	0	0	1	0	4338	0.41	1775	34	1	0	0.1	$75,000-99,999	True	7250	7C2E3641088502441DD9FEA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	26	58830	4000	2012-01-13 00:00:00	Q1 2012	2DE33511370899916173293	137.66	4470.25	4000	470.25	-32.46	0	0	0	0	1	0	0	0	62	Debt Consolidation	TRUE
425135994277614861A0DE3	1099966	2014-01-12 03:52:29.270000000	None	60	Current		0.23267	0.208	0.198	0.18224	0.0975	0.08474	3	D	7	1	TN	Medical Technician	Employed	35	False	False		2014-01-12 03:52:31	680	699	2006-08-29 00:00:00	12	12	21	9	469	0	0	0	0	2	0	0	14148	0.89	1472	18	0.94	0	0.47	$25,000-49,999	True	3750	30263704797395220B48E1A	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	2	128569	10000	2014-01-23 00:00:00	Q1 2014	71B1370399549400904C8EE	269.41	263.7114	92.75	170.9614	-8.49	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
425435340034747230A7353	546783	2011-12-26 14:39:22.053000000	None	36	Completed	2013-05-21 00:00:00	0.34731	0.3073	0.2973	0.2837	0.149	0.1347	2	E	1	7	WA	Professional	Employed	159	True	False		2011-12-26 14:39:19	640	659	1993-06-13 00:00:00	8	8	43	5	103	1	7	9	14446	5	0	0	4138	1.22	0	38	0.65	0	1.07	$100,000+	True	10416.666667	7CC436398128000732B772B	1	10	9	1	0	4000	3253.89	-68	0	NA	27	58282	4000	2011-12-30 00:00:00	Q4 2011	84C23506625380237E59D91	171.41	5432.83	4022.39	1410.44	-45.61	0	0	0	0	1	0	0	0	2	Other	TRUE
05973578087798090A529F9	763176	2013-04-28 08:38:10.400000000	None	36	Current		0.21945	0.1824	0.1724	0.1615	0.0674	0.0941	4	C	3	1	MI	Sales - Commission	Self-employed	46	True	False		2013-04-28 08:38:07	680	699	1983-09-14 00:00:00	18	16	40	11	941	0	4	0	0	0	0	0	40457	0.71	10166	34	0.88	0	NA	$100,000+	False	12500	174A368200347302712F4B2	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	10	89124	10000	2013-05-01 00:00:00	Q2 2013	4180357613259938516CA77	362.73	3627.3	2256.18	1371.12	-75.17	0	0	0	0	1	0	0	0	107	Debt Consolidation	TRUE
05AA35324574318398145BE	542001	2011-11-30 18:07:34.070000000	None	36	Defaulted	2013-08-12 00:00:00	0.3509	0.3108	0.3008	0.287	0.147	0.14	2	E	4	6	NM	Other	Other	33	False	False		2011-11-30 18:07:30	760	779	1991-11-01 00:00:00	1	1	5	1	0	2	3	0	0	0	0	0	0	0	3000	3	0.75	0	0.14	$1-24,999	True	1641.666667	03D436364009628835E91EC	NA	NA	NA	NA	NA	NA	NA	NA	329	20	27	57306	5500	2011-12-12 00:00:00	Q4 2011	10933531900130288F0B5A9	236.75	3521.25	1628.01	1893.24	-59.95	-80.5	3871.99	3871.99	0	1	0	0	0	98	Auto	TRUE
05B23589240114534AC0BD9	896379	2013-09-10 04:03:44.793000000	None	36	Completed	2014-02-13 00:00:00	0.24614	0.2085	0.1985	0.18316	0.0925	0.09066	3	D	4	1	OH	Police Officer/Correction Officer	Employed	366	False	False		2013-09-10 04:03:47	660	679	1990-01-01 00:00:00	11	11	33	10	403	1	5	1	5299	3	0	0	11428	0.68	3396	28	0.96	3	0.14	$75,000-99,999	True	7666.666667	C03C36924587366759AE320	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	6	101316	9000	2013-09-17 00:00:00	Q3 2013	327236930946093841D3A62	338.38	9729.9689	9000	729.9689	-35.27	0	0	0	0	1	0	0	0	1	Debt Consolidation	TRUE
05B5350164490438403765B	487610	2010-12-11 17:28:41.060000000	None	36	Completed	2013-12-21 00:00:00	0.13068	0.1095	0.0995	0.0642	0.035	0.0642	6	A	9	1	NY	Other	Employed	34	False	False		2010-12-11 17:28:36	760	779	2003-09-30 00:00:00	14	12	21	8	74	0	1	0	0	0	0	0	953	0.02	41147	20	1	0	NA	$25,000-49,999	False	3333.333333	AB113606046011636BDD80F	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	39	46154	15000	2010-12-21 00:00:00	Q4 2010	8B3635029835462052495F3	490.73	17607.94	15000	2607.94	-231	0	0	0	0	1	0	0	0	402	Debt Consolidation	TRUE
